scenario,sadness,joy,love,anger,fear,surprise
"achievement of the targets came at a much greater expense to society than expected. the changes to where people lived, what they ate and how they travelled were sudden and extreme.",0.046949636191129684,0.2242029309272766,0.009558722376823425,0.42980262637138367,0.2768879234790802,0.012598222121596336
"due to extreme urban densification, driven by urban growth boundaries for land-use regeneration, led to a premium on space.",0.19086021184921265,0.0324304923415184,0.003471330739557743,0.03982105478644371,0.7214955687522888,0.011921376921236515
the pervasive carbon taxation and individual carbon allowances have severely slowed consumerism for the aspiring global middle-class.,0.033148039132356644,0.9062550663948059,0.004903236869722605,0.03765898942947388,0.01393410935997963,0.004100447054952383
for many countries rubbish collection and prospecting is a reliable income stream.,0.2552117109298706,0.02690982073545456,0.0064216069877147675,0.6149945259094238,0.09206830710172653,0.0043940856121480465
"the prices for carbon-intensive foods, such as coffee and meat, have increased 500% compared to 2020 levels, with strict allowances in place for every citizen.",0.02669762820005417,0.7711512446403503,0.004745757672935724,0.16274796426296234,0.03041326254606247,0.004244078882038593
"changing weather patterns caused bees and other insects to migrate north to warmer temperatures, which destabilised ecosystem dynamics.",0.6431664228439331,0.004924349021166563,0.002053270349279046,0.2895045280456543,0.05804068595170975,0.002310696989297867
"extreme urban densification, driven by urban growth boundaries for land-use regeneration, led to a premium on space.",0.015401857905089855,0.8364585041999817,0.0033820378594100475,0.1042562872171402,0.036391567438840866,0.004109735134989023
70 per cent of ‘meat-like’ protein is grown in labs and crated from plant-based products and the cultivation of animal cells.,0.04180752858519554,0.15024510025978088,0.007683537434786558,0.607038140296936,0.17413417994976044,0.019091544672846794
"the absence of cheap and abundant protein sources, and the need to leave land for nature, created the chasm into which surrogate pseudo-proteins (spps) exploded.",0.9889450669288635,0.0010189911117777228,0.00036248849937692285,0.0014327438548207283,0.007573550101369619,0.0006671095616184175
"seventy per cent of ‘meat-like’ protein is 3d-printed in labs, created from plant-based products and the cultivation of animal cells.",0.05883535370230675,0.513588547706604,0.009923162870109081,0.2370484173297882,0.17421017587184906,0.006394367665052414
"the rapid development of surrogate pseudo-proteins (spps) was heralded a success for transnational colaboration, with european scientists, chinese infrastructure, and usa crops delivering these soy-based food substitutes.",0.010154668241739273,0.8834788799285889,0.0022466550581157207,0.08456655591726303,0.014600568450987339,0.00495276739820838
"the use of surrogate pseudo-proteins (spps) expanded globally, with labfood quickly becoming one of the world’s most profitable companies and their ceo awarded the nobel prize for helping minimise global hunger.",0.0347876101732254,0.3477814197540283,0.004950157832354307,0.1857016682624817,0.4157930016517639,0.010986177250742912
"with nearly 60% of the global population relying on synthetic food sources, the first signs of detrimental health impacts are starting to show.",0.12102092802524567,0.15888755023479462,0.007380200549960136,0.5769624710083008,0.1302413046360016,0.005507598631083965
"driven by extreme ecological regulation, societies are now highly divided, regulated and unequal, with most citizens increasingly disillusioned; they are mere pawns in the greentocracy.",0.03266170620918274,0.292651891708374,0.006030437536537647,0.5922925472259521,0.07191023975610733,0.004453166853636503
"global carbon xchange (gcx) opens in lagos, a city that became a leader in the coca initiative following the successful agreement of 2027.",0.07768619805574417,0.054093699902296066,0.005924534518271685,0.8263393640518188,0.030302273109555244,0.005653966683894396
a nature journal article rebuking labfoods surrogate pseudo-proteins claims that a significant share of the global population may be suffering from severe micronutrient deficiency.,0.030683904886245728,0.12669385969638824,0.0068599870428442955,0.6976840496063232,0.13299229741096497,0.005085835233330727
the global carbon levels have declined to 1950 levels.,0.021596502512693405,0.8495284914970398,0.0048294286243617535,0.10826700180768967,0.012106859125196934,0.0036716817412525415
the second global march ‘people first – not planet’ takes place in most coca cities across the globe,0.02897517941892147,0.04836982488632202,0.003487412817776203,0.8506976366043091,0.06493519991636276,0.0035347130615264177
the world is marked by the extensive degradation of planetary and human conditions.,0.007866058498620987,0.9451990127563477,0.003539066296070814,0.0333242230117321,0.008287543430924416,0.0017841467633843422
climate change and the inexorable consumption of earth’s resources has resulted in fundamental destabilisation of natural systems.,0.018559889867901802,0.005404663737863302,0.001762540079653263,0.9505879878997803,0.022641818970441818,0.0010430855909362435
"resource, energy, water and food shortages are pervasive across the world. environmental consciousness is largely non-existent.",0.12614139914512634,0.0907418504357338,0.005545456428080797,0.2999342381954193,0.47008016705513,0.00755698699504137
geo-engineering and gmo crop development are the only way to feed the global population.,0.007246818859130144,0.5941492915153503,0.06649865955114365,0.02328229509294033,0.19077277183532715,0.11805016547441483
"large-scale air domes have been extracted over in many of the world’s most prominent cities, to create safe havens for some of the populations.",0.0600275881588459,0.47746020555496216,0.005656895227730274,0.1858397275209427,0.26032933592796326,0.010686347261071205
"the world is shaped by three decades of gradual societal improvement, coupled with half-hearted environmental stewardship.",0.0049146325327456,0.004257921129465103,0.0014821809018030763,0.9172688722610474,0.0706438347697258,0.001432533492334187
"for most people, life is as good as it’s ever been. the planet, on the other hand, is not as healthy.",0.11405295878648758,0.15906347334384918,0.008439655415713787,0.475422739982605,0.23110239207744598,0.011918779462575912
the condition of humanity has continued to improve at the expense of the environment.,0.05005403980612755,0.6978375911712646,0.010287721641361713,0.1394699513912201,0.0956038162112236,0.006746833678334951
"climate considerations have come third, subordinate to economic development and societal wellbeing.",0.06853856891393661,0.5290073156356812,0.008113881573081017,0.24011531472206116,0.1381268948316574,0.016098054125905037
future-proofing cities critical infrastructure while protecting the populations is a priority.,0.07888118922710419,0.29639193415641785,0.011830494739115238,0.5723141431808472,0.036161087453365326,0.004421168006956577
national governments still hesitate or delay the needed large-scale actions on carbon footprints.,0.07167872786521912,0.27269041538238525,0.014270083047449589,0.3106757700443268,0.31016913056373596,0.02051590569317341
"norway, finland, singapore, costa rica, and california have implemented personal carbon limits.",0.013515696860849857,0.8898965716362,0.003353283042088151,0.0640675500035286,0.023741528391838074,0.005425316281616688
many cities are taking an active role in developing urban agriculture in an attempt to secure their populations’ food supplies and reduce reliance on surrounding areas.,0.03584316745400429,0.8053060173988342,0.010370789095759392,0.05894884839653969,0.07841677218675613,0.011114371009171009
"the urban farmers union, founded in 2035, attempts to bring biodynamic farming into the mainstream.",0.07102812826633453,0.17690150439739227,0.008059801533818245,0.6867292523384094,0.05244709551334381,0.004834301304072142
"the amplitude and frequency of extreme weather events reached a new peak after increasing since the 2020s, with wetter wets and drier dries, hotter hots and colder colds.",0.004473579116165638,0.9714711904525757,0.001906552817672491,0.006904602982103825,0.012229121290147305,0.0030149854719638824
"major cities across the world are experiencing flooding of their subway systems during the rainy seasons, another consequence of prioritising adaptation over mitigation.",0.030503418296575546,0.08276772499084473,0.004388117231428623,0.4437715709209442,0.43284186720848083,0.005727396346628666
cities are now finding ways to relocate their subway services above ground to ensure service.,0.0017941748956218362,0.9912188649177551,0.00154428172390908,0.003439817111939192,0.0014442179817706347,0.0005587161285802722
"we realized that persistent deforestation has contributed to shifting weather patterns causing severe, prolonged drought in india, the usa and sub-saharan africa, leading to regional water shortages and unrest.",0.010962463915348053,0.9028879404067993,0.0038927181158214808,0.03855294734239578,0.036804649978876114,0.006899271160364151
"water scarcity is on the global agenda, with many cities having run out of potable water at some point.",0.027295110747218132,0.8220069408416748,0.006697792559862137,0.1005743145942688,0.0401611253619194,0.003264680504798889
"we see a declining relationship between nature and homo sapiens. in attempting to preserve our way of life, we have turned nature into an adversary that is striking climactic blows that coastlines cannot defend.",0.053702354431152344,0.7441585063934326,0.006697901990264654,0.09030900150537491,0.09182687103748322,0.01330533716827631
some northern countries have seen significant improvement in agricultural growing conditions as global temperatures continue to rise.,0.04192955419421196,0.21588917076587677,0.008668212220072746,0.32620319724082947,0.39511406421661377,0.012195846065878868
"following energy disruptions, china started its aggressive green energy programme. the country’s progress in scaling renewable energy and automation has been significant.",0.03850826621055603,0.31557875871658325,0.006530049256980419,0.5593304634094238,0.07386091351509094,0.006191606633365154
"the increase in global societal conditions has come at the cost of environmental degradation due to a governmental focus on improving living conditions, access to education, jobs and resources.",0.9848233461380005,0.0031689098104834557,0.0009388891630806029,0.004613656550645828,0.005433265119791031,0.0010219643590971828
major advances have occurred in the former developing world where life expectancy has increased and infant mortality has decreased.,0.011356016620993614,0.1482708752155304,0.008262942545115948,0.7001966834068298,0.12936675548553467,0.002546765608713031
"governments have provided new or upgraded housing, social services and universal basic income (ubi) for those in need.",0.0181603841483593,0.07150545716285706,0.0052268169820308685,0.15460099279880524,0.7430300712585449,0.007476252503693104
much welfare spending goes toward supporting citizens affected by climate disaster.,0.17178794741630554,0.2627013325691223,0.0120839923620224,0.44356203079223633,0.09534504264593124,0.014519625343382359
the development of these codes is admired globally as an exemplar of cooperation between big business and public benefit organisations.,0.055263541638851166,0.7427574396133423,0.006269383244216442,0.15268738567829132,0.03349187970161438,0.009530346840620041
"many economies, societal health and wealth are centre stage.",0.02614676021039486,0.8749955892562866,0.0049020820297300816,0.05771571025252342,0.03099253587424755,0.00524744251742959
more people have been moved out of poverty than at any other time in human history and global hunger and food deserts have decreased.,0.04187886789441109,0.1265227049589157,0.0038794574793428183,0.6976301074028015,0.12675741314888,0.0033314540050923824
china is the global leader in renewable energy which supplies 50% of domestic energy demand.,0.05559706687927246,0.08421435952186584,0.008149518631398678,0.38808301091194153,0.4448689818382263,0.019087031483650208
resilience building codes are now implemented globally in an attempt to ‘protect’ the population from nature’s temper,0.038467954844236374,0.11836528778076172,0.011142449453473091,0.5564520955085754,0.26364314556121826,0.011929049156606197
the un introduces food mile labelling across the globe; the newly founded urban farmers union (ufu) holds its second meeting in maputo to actively implement urban farming in densely populated urban areas.,0.02939716726541519,0.032284487038850784,0.003207831410691142,0.8890712857246399,0.04336301237344742,0.0026762092020362616
"peru votes for the introduction of universal basic income, the first south american nation to do so",0.18539999425411224,0.011487518437206745,0.0035882475785911083,0.7816852331161499,0.01650194264948368,0.00133700598962605
"the food crisis resulting in severe famine hits mozambique, forcing the population to rely heavily on food imports",0.029978496953845024,0.6003046035766602,0.005815641488879919,0.09569615125656128,0.24761123955249786,0.020593855530023575
seoul experiences the coldest winter on record; its electric vehicle stock stands still as batteries cease to work in such extreme cold temperatures.,0.08266177028417587,0.1950516551733017,0.011733104474842548,0.5676769018173218,0.13525888323783875,0.007617713417857885
citrus can now be grown successfully in scandinavia and large parts of northern china and russia.,0.016051022335886955,0.021611662581562996,0.0017824009992182255,0.9224494099617004,0.03655088692903519,0.001554657006636262
"lima runs out of potable water, the third of the world’s largest cities three years in a row.",0.053054552525281906,0.7528229355812073,0.009189009666442871,0.14028014242649078,0.03290458396077156,0.01174885593354702
conditions for bangladeshi workers are better than ever before thanks to the automation of many dangerous and repetitive jobs.,0.029052741825580597,0.09068905562162399,0.010003604926168919,0.777088463306427,0.08548128604888916,0.007684820797294378
the failure of infrastructure systems has become the norm: metro system flooding is common; bridges across the mississippi are collapsing and sewerage system failures have left rivers unsuitable for human contact.,0.06636248528957367,0.32846519351005554,0.012376873753964901,0.4469478726387024,0.1331726610660553,0.01267484575510025
the ipcc continues to warn of the detrimental effects of crossing the 3°c global warming threshold for humanity and planetary systems.,0.11180625855922699,0.2834760844707489,0.008921659551560879,0.38930219411849976,0.19780120253562927,0.008692685514688492
people are living in harmony with the planet. the political and economic warning signs of unfettered consumption and persistent inequality prompted international and domestic collaboration to transform the status quo.,0.041965972632169724,0.34304362535476685,0.009853759780526161,0.4529764652252197,0.1414700597524643,0.010690061375498772
"value-based economies that respect and integrate nature-based services motivate circular thinking, affecting resource use as well as intensive restoration of degraded natural capital.",0.046553775668144226,0.68905109167099,0.017220845445990562,0.17882288992404938,0.06135406717658043,0.00699740881100297
the protection and regeneration of earth’s systems is a global priority which all humans are obligated to adhere to.,0.31906697154045105,0.36031171679496765,0.012671598233282566,0.25845858454704285,0.041585031896829605,0.007906085811555386
previously extracted resources make up a majority of the supply chain base; recycling is now integral to all material production.,0.043475884944200516,0.446177214384079,0.0074837286956608295,0.28689107298851013,0.19831016659736633,0.017662011086940765
"the manifestation of our current people first trajectory, social progress is achieved at the cost of planetary health.",0.10840189456939697,0.2812865972518921,0.015080240555107594,0.4439826011657715,0.14042097330093384,0.010827713645994663
"quality of life has vastly improved for a majority of the population, but humanity must adapt to an increasingly inhospitable environment.",0.2430812418460846,0.4445554316043854,0.00837076548486948,0.24662445485591888,0.04499121755361557,0.0123769361525774
the shutdown has become the norm. it is normal to scan a chip in your wrist when you enter the metro or to exchange your health data to each other before your first date.,0.017833424732089043,0.043654512614011765,0.008319016546010971,0.9145240187644958,0.013925528153777122,0.0017434065230190754
"it is normal to need a permit when leaving your country, and for countries outside the eu, even a lengthy visa procedure is required.",0.06721238791942596,0.5128741264343262,0.006446682382375002,0.2837959825992584,0.11939605325460434,0.010274688713252544
society is defining itself as a nation – because security can only be guaranteed if the boundaries of the security zone are clearly defined. security comes first. every man for himself.,0.06474840641021729,0.6414000988006592,0.013956953771412373,0.12284829467535019,0.15018221735954285,0.006864033639431
"the countryside gained power. those who can, move out of the city, to feed themselves and earn money by supplying impoverished city dwellers with food.",0.0421733520925045,0.15149608254432678,0.012671749107539654,0.6330472826957703,0.14217674732208252,0.01843484304845333
"germophobia, the longing for sterility, has steadily increased mistrust of products whose origins cannot clearly be traced.",0.0522288978099823,0.35446545481681824,0.009752505458891392,0.46625855565071106,0.1072622761130333,0.010032317601144314
imports have been restricted because the fear of germs being introduced via products from abroad is too high.,0.0683407187461853,0.2590777277946472,0.005215884186327457,0.6024775505065918,0.05941494181752205,0.005473177880048752
"what has begun with recommendations to cancel large events with more than 1000 people has developed into a ban on meetings with more than 10 people, for the benefit of the people.",0.10163924098014832,0.5794436931610107,0.0071757459081709385,0.1694464534521103,0.13148848712444305,0.010806376114487648
"once popular third places such as cafés are being avoided, restaurants have become ghost kitchens, supplying customers with meals to the highest hygienic standards.",0.0029417607001960278,0.9825133681297302,0.0011879270896315575,0.007601877674460411,0.0035552186891436577,0.0021999950986355543
"for city dwellers in particular, social contacts have shifted to virtual space.",0.04126196354627609,0.1860540807247162,0.0060138707049191,0.6815600395202637,0.07757627964019775,0.007533748634159565
"public cultural life has come to an almost complete standstill. concerts or sporting events still take place, but the audience sits at home and watches the event from their couch at home.",0.26883259415626526,0.04159438610076904,0.0017615507822483778,0.5624319911003113,0.12242890149354935,0.0029505321290344
"there are fewer exotic fruits available. many of them can now be grown in countries where it was not previously possible, due to climate change.",0.007869225926697254,0.005990946665406227,0.0014648294309154153,0.37736740708351135,0.6050171852111816,0.0022903932258486748
"agriculture and the manufacturing industry have experienced an enormous upswing, nearshoring has been put into practice.",0.049380313605070114,0.09030137956142426,0.007994420826435089,0.6595775485038757,0.18446604907512665,0.008280406706035137
"fruits and vegetables are clinically disinfected before consumption, and research into safe packaging is being conducted at full speed.",0.014197244308888912,0.910624086856842,0.014668973162770271,0.054758310317993164,0.004537190310657024,0.0012142023770138621
the state uses all available means to protect its citizens – even if that means stirring up deep-rooted fears or artificially scarifying food.,0.013854858465492725,0.0059731099754571915,0.002671122318133712,0.960324764251709,0.015966055914759636,0.001210101880133152
"global trade is largely a thing of the past; the trade agreements between individual states guarantee basic services, but nothing more.",0.01638752780854702,0.034819845110177994,0.0026386193931102753,0.8945578336715698,0.04934012517333031,0.0022560530342161655
"social expenditure is high, supporting education, housing, healthcare, and job security are fundamental human rights, yet significant funds are used to offset financial loss from extreme weather-related damage.",0.05024786666035652,0.2943010926246643,0.006117381155490875,0.5589761137962341,0.0807993933558464,0.0095581179484725
"a focus on technological innovation coupled with tight resource reserves drives efficiency, yet a consumption-based economy continues to degrade the planet.",0.007552565075457096,0.015740858390927315,0.001041480340063572,0.03464113548398018,0.938206136226654,0.002817746950313449
"the trend towards single life, ever smaller apartments and co-living, reliance on public transport and global commodity flows has made the urban population dependent.",0.03620462119579315,0.1412145495414734,0.016031596809625626,0.6911619305610657,0.101130411028862,0.014256957918405533
the urban hipsters have become a precarious class.,0.03530251607298851,0.11070587486028671,0.005502189509570599,0.7251692414283752,0.11911827325820923,0.004201909061521292
people use all possible open spaces to grow their own fruit and vegetables.,0.08129686862230301,0.35322022438049316,0.009346725419163704,0.4117889106273651,0.13103199005126953,0.013315441086888313
"extreme urban density has been enforced to preserve wild lands and the ecosystem services they provide. meanwhile, civil liberties are suppressed to ensure humanity’s support of the planetary agenda.",0.027349213138222694,0.8916098475456238,0.006117824465036392,0.04273362457752228,0.028347814455628395,0.003841638332232833
"strict consumption quotas, facilitated by invasive monitoring technology and authoritarian leadership, have forced a societal transition from a linear to a circular economy.",0.1273002177476883,0.3478104770183563,0.00785205326974392,0.35912176966667175,0.1467818319797516,0.011133573949337006
"advances in climate protection have improved the quality of life for all species, and human equality is pursued through accessible healthcare, housing, and a stable living wage.",0.04635189101099968,0.18628792464733124,0.008253984153270721,0.6237610578536987,0.12920783460140228,0.006137321703135967
bangladesh plugs in to the chinese energy grid and abandoned its own to redistribute the capital toward educational endeavours.,0.027850981801748276,0.3056497275829315,0.01124962791800499,0.5233741402626038,0.12496928125619888,0.0069061992689967155
"the climate threshold has been increased constantly from 1,5 degrees to 3,0 in previous years as it became clear that more ambitious targets could not be achieved.",0.11019457876682281,0.16375339031219482,0.013331782072782516,0.34611189365386963,0.3448787331581116,0.021729638800024986
the sole reliance on food supply from surroundings has become too risky to sustain urban populations.,0.03142978623509407,0.11442292481660843,0.0070955525152385235,0.6159474849700928,0.22255361080169678,0.008550625294446945
"china sells energy and network services to neighbouring countries, some of which have abandoned their own energy networks",0.03196342661976814,0.7773057222366333,0.009126855991780758,0.14184874296188354,0.035690486431121826,0.004064851440489292
governmental activities focus on protecting and improving societal conditions and the value lies in society-positive changes and economic inclusion.,0.05389232933521271,0.12418071925640106,0.009200671687722206,0.7172728180885315,0.08495701104402542,0.010496494360268116
global regulations were jointly developed by international reassurance companies and leading global ngos.,0.06409730017185211,0.8078619241714478,0.006435986142605543,0.08347038924694061,0.03113345056772232,0.007000979967415333
"a series of new, internationally-synchronised building codes were piloted, aiming to increase the resilience of both existing building stock and new builds.",0.03280828148126602,0.28386974334716797,0.012111538089811802,0.5816172361373901,0.07908070087432861,0.010512490756809711
"many nations have seen a renaissance of social state principles, with new welfare economies developed around the globe.",0.04539605230093002,0.12588661909103394,0.012342406436800957,0.4194008708000183,0.3799072504043579,0.01706678979098797
china supplies many neighbouring countries with electricity and has become a full-service provider.,0.014670299366116524,0.909305214881897,0.004445663653314114,0.042917486280202866,0.02538043074309826,0.0032808398827910423
the accompanying story details the everyday compromises made by moussa as he heads to work in eastern senegal.,0.018507590517401695,0.007587112486362457,0.0025307105388492346,0.00611168472096324,0.9591164588928223,0.006146399304270744
"taman, a biotech project manager in jakarta, is finding his place in this balanced world.",0.07081904262304306,0.18912535905838013,0.18107840418815613,0.3885507881641388,0.15825365483760834,0.012172701768577099
the effects of the 2020s view on technology companies hotly contending for the position of ‘green leader’ driven by competing aspirations in ‘green tech’ and philanthropy.,0.07086009532213211,0.07574201375246048,0.013091749511659145,0.1408967822790146,0.6804172992706299,0.01899206079542637
circular processing measures are in place and most nations abide by them.,0.03784185275435448,0.055860865861177444,0.023238424211740494,0.4028049111366272,0.4689973294734955,0.011256670579314232
"everyone has, and knows, their carbon quota and daily spend; ai provides daily updates, and state governments penalise overspend.",0.055031053721904755,0.12215786427259445,0.0058891428634524345,0.5067561268806458,0.2989230751991272,0.011242709122598171
cities around the world have transitioned from being in conflict with nature to something approaching symbiosis.,0.03954840451478958,0.3533717095851898,0.00929951574653387,0.4996289908885956,0.09025376290082932,0.0078975735232234
"big tech-players were in the race for a better planet: some saw their position as an opportunity to do good, while others saw an opportunity to capitalise on shifting consumer priorities.",0.0338105745613575,0.08691178262233734,0.009612809866666794,0.7294262051582336,0.1284407675266266,0.011797850020229816
global change and interdisciplinary environmentalism have a strong presence in the curriculum of school systems around the world.,0.06299596279859543,0.3188156485557556,0.01627443917095661,0.36537060141563416,0.22065101563930511,0.015892280265688896
"the ‘green economy’ employs a large portion of the population, with public-private partnerships supporting ‘planet first’ initiatives.",0.03308216854929924,0.3387030065059662,0.011728579178452492,0.4146164059638977,0.1900375485420227,0.011832297779619694
life-long learning accounts for almost every citizen have been set up as part of the global carbon taxation scheme introduced in the year 2030.,0.09030646830797195,0.29453444480895996,0.01621757261455059,0.5038683414459229,0.08644689619541168,0.008626238442957401
fully-funded upskilling opportunities ensure that the working population is equipped to continue driving innovation and regenerative advancements.,0.0393543615937233,0.7259137630462646,0.01053822785615921,0.16514788568019867,0.05313822627067566,0.005907504353672266
workers are paid a living wage and can pursue jobs that they enjoy and are meaningful.,0.04143349081277847,0.09173863381147385,0.007505844347178936,0.7267730832099915,0.12506839632987976,0.007480491418391466
"as open borders are expanded and knowledge is willingly shared, individuals have increasing freedom to move around the world.",0.06134854629635811,0.7228919863700867,0.08125854283571243,0.1022719293832779,0.025208789855241776,0.007020207121968269
"a global pursuit of knowledge and opportunity, unhindered by the geo-political conflicts of the past, is supporting a new era of technological innovation and cultural exploration.",0.04561872035264969,0.7292240262031555,0.00937697198241949,0.10330931842327118,0.10123249143362045,0.011238452047109604
everything is a resource and nothing is considered to be garbage.,0.03641136735677719,0.25776001811027527,0.006242173723876476,0.5967996716499329,0.09871606528759003,0.004070638678967953
humanity is turning to ocean-based desalinisation facilities and large-scale infrastructure and tunnelling systems to counteract water shortages.,0.027939803898334503,0.2300381064414978,0.014203676022589207,0.48079872131347656,0.21776314079761505,0.029256558045744896
"cities have constructed digital walls displaying images of a clean waterfront, aimed at protecting residents from the unpleasant view of dirty water resources.",0.005784057546406984,0.02181082032620907,0.0026534940116107464,0.9307053089141846,0.03742634877562523,0.0016199266538023949
shanghai experienced prolonged blackouts when temperatures remaine above 50ºc for days on end and its electrical grid comes under significant pressure.,0.013938329182565212,0.9004418253898621,0.006565213203430176,0.04868387430906296,0.02693925052881241,0.0034314331132918596
"the netherlands, most of scandinavia and germany mitigate their impacts on the planet by introducing carbon-free transport weeks complete with penalties and fees for those who do not comply.",0.04997871816158295,0.15135860443115234,0.010632031597197056,0.599717915058136,0.18381424248218536,0.004498559515923262
followers of nature and members of the burgeoning ‘sungrown’ movement demand investigation of the issue of hidden hunger; knowledge of previous nutrient deficiencies cases has been suppressed.,0.016958143562078476,0.10828657448291779,0.006838246248662472,0.76553875207901,0.09841370582580566,0.003964671399444342
philanthropy has become mainstream.,0.02906852960586548,0.09033656120300293,0.016815314069390297,0.7660138010978699,0.08655479550361633,0.011211075820028782
"the agriculture in the previously most arable countries was devastated, whilst predictions of overfishing became a reality as the global fish stock was exhausted.",0.10726337879896164,0.2216956466436386,0.007545339874923229,0.3458483815193176,0.30815359950065613,0.009493584744632244
"to save on their carbon allowance, middle-class people regularly repurpose used items and upcycling is at an all-time high, with a thriving ’do everything yourself (dey)’ culture.",0.061581991612911224,0.32104283571243286,0.01723082922399044,0.24032413959503174,0.3394395411014557,0.020380709320306778
"many low-income individuals are living in small, yet sustainable, apartments - an average of 8m2 per person is a standard.",0.055493976920843124,0.16591891646385193,0.02048707753419876,0.2810228168964386,0.4565449059009552,0.020532257854938507
"the global garbage protocol (ggp) cleaned up 95% of the great pacific garbage patch, but the microplastics will remain a challenge for some years to come.",0.08408602327108383,0.12982241809368134,0.01423793938010931,0.6740605235099792,0.07927224785089493,0.01852082833647728
"artefacts of the era of microplastics, such as plastic bags, bottles and rubber ducks, were collected and are now on display at the plastic patch museum in calcutta.",0.0035280899610370398,0.034794386476278305,0.008491786196827888,0.015772895887494087,0.1271086484193802,0.8103042244911194
goals from a stable climate to the miracle of precision medicine are spurring from great collaboration.,0.031982503831386566,0.05880392715334892,0.010263741947710514,0.5939212441444397,0.29651105403900146,0.00851751770824194
"a myriad of new job types was created, but most were dangerous and undesirable, as workers were tasked with cleaning up environmental pollutants and processing materials for re-use.",0.004303769674152136,0.9752416014671326,0.004332478623837233,0.012613187544047832,0.002282525645568967,0.0012264747638255358
global economies adopted strict regulation and large-scale punitive measures for those that continued business-as-usual operations.,0.032651398330926895,0.05922042950987816,0.0043744915165007114,0.7757464051246643,0.12040174752473831,0.007605483289808035
"some opec countries were able to successfully transition from oil-based to more diversified economies, others struggled to recover from the economic implications of their stranded fossil fuels assets.",0.037781987339258194,0.18649421632289886,0.010333252139389515,0.6257669925689697,0.13296274840831757,0.006660752464085817
"the results of the galvanised global efforts have been unprecedented for the environment, but not without significant sacrifice from people who are realising the trade-offs did not quite work out for them.",0.02579914778470993,0.16478624939918518,0.009121987968683243,0.48181530833244324,0.3094206750392914,0.009056661278009415
"humanity lives in self-imposed servitude to the environment under the mantra of ‘happy planet, happy people.’",0.046246349811553955,0.1173001304268837,0.009680720046162605,0.6647049784660339,0.1513730138540268,0.010694722644984722
"the scale and speed of environmental degradation of the first quarter of the century, with extreme weather events, rising urban air pollution and climate migration, drove governments and major global cities to act swiftly, and strictly, on climate action.",0.02582728862762451,0.08784304559230804,0.00392522569745779,0.7234593033790588,0.1514010727405548,0.0075441161170601845
"protected lands have expanded worldwide, and significant resources have been allocated to restoring ecosystems.",0.03858335688710213,0.4289935529232025,0.01293982658535242,0.30793389678001404,0.19218367338180542,0.019365692511200905
the extinction curve is flat and many species previously on the brink of extinction are regenerating.,0.057541463524103165,0.08220281451940536,0.005299421492964029,0.8363997936248779,0.014577287249267101,0.003979194909334183
"two thirds of the world's population will settle in urban regions, (large) cities and mega-urban corridors.",0.2648072838783264,0.0813102126121521,0.008626261726021767,0.46031108498573303,0.17755679786205292,0.0073883854784071445
,0.08885231614112854,0.5103707909584045,0.014432569965720177,0.2184174656867981,0.1498294174671173,0.018097437918186188
,0.038485441356897354,0.03450271487236023,0.009766324423253536,0.8754101395606995,0.03750130906701088,0.004334081895649433
,0.059094060212373734,0.34934914112091064,0.006800916977226734,0.3184194564819336,0.24778544902801514,0.01855097897350788
,0.0034791254438459873,0.9842272400856018,0.0013297105906531215,0.006953677628189325,0.0026377153117209673,0.001372614991851151
,0.04106242209672928,0.007650522980839014,0.0010183079866692424,0.9388119578361511,0.010313772596418858,0.0011430179001763463
,0.06784333288669586,0.328506737947464,0.009345527738332748,0.38128843903541565,0.20042073726654053,0.01259525679051876
,0.10414522886276245,0.30987533926963806,0.02014331705868244,0.3803323209285736,0.1696881502866745,0.01581576094031334
,0.0014259301824495196,0.002270588418468833,0.0007039297488518059,0.8953970670700073,0.09910394996404648,0.001098552718758583
,0.015699144452810287,0.07580327987670898,0.0037511633709073067,0.10819222778081894,0.7882897853851318,0.008264436386525631
,0.042909566313028336,0.09878554195165634,0.005723629612475634,0.19875027239322662,0.6465738415718079,0.007257127668708563
,0.10022519528865814,0.4797615110874176,0.01169735100120306,0.27803662419319153,0.11491825431585312,0.01536110695451498
,0.03308171406388283,0.04845771938562393,0.0020391070283949375,0.8755006790161133,0.038032472133636475,0.0028883132617920637
,0.014710097573697567,0.045919228345155716,0.004238784313201904,0.7954660058021545,0.13013459742069244,0.009531300514936447
,0.04412130266427994,0.2399534434080124,0.006663290783762932,0.4506939947605133,0.25096994638442993,0.0075979651883244514
,0.0008159409044310451,0.0003646232944447547,0.0003293042245786637,0.9962469935417175,0.0020150505006313324,0.000228128454182297
,0.017766617238521576,0.8741363286972046,0.00674856174737215,0.047879476100206375,0.04730970412492752,0.006159315351396799
,0.026583068072795868,0.02194260060787201,0.004494072869420052,0.8096045851707458,0.13387368619441986,0.0035019689239561558
,0.07066342234611511,0.3375386595726013,0.025431988760828972,0.4991130530834198,0.05806570127606392,0.009187187068164349
,0.020608022809028625,0.8330365419387817,0.00355162238702178,0.1104418933391571,0.02842782810330391,0.003934022970497608
,0.02770227938890457,0.7723264098167419,0.006636759731918573,0.12122780829668045,0.05833807215094566,0.013768653385341167
,0.006444529164582491,0.9788441061973572,0.0014749638503417373,0.005170971155166626,0.004640629049390554,0.003424802329391241
,0.008157790638506413,0.02000647410750389,0.0018787868320941925,0.9644052386283875,0.004779039416462183,0.0007726721232756972
