year,scenario,sadness,joy,love,anger,fear,surprise
2040.0,"the increasing use of automation and robotics will have profound implications for the labor market and the nature of work, leading to new debates over social welfare and the distribution of wealth.",0.08129686862230301,0.35322022438049316,0.009346725419163704,0.4117889106273651,0.13103199005126953,0.013315441086888313
2040.0,"the emergence of new challenges, such as pandemics and cybersecurity threats, will require new forms of international cooperation and coordination.",0.04868461936712265,0.17882169783115387,0.008517739363014698,0.18277233839035034,0.5675428509712219,0.013660769909620285
2040.0,the rise of social entrepreneurship will transform the way governments address social and environmental issues.,0.069272480905056,0.2866367697715759,0.012029214762151241,0.27001261711120605,0.3461000919342041,0.015948794782161713
2040.0,the increasing role of women in politics will lead to greater emphasis on issues such as gender equality and women's rights.,0.02058465965092182,0.2156413346529007,0.005430216435343027,0.33132749795913696,0.4039880335330963,0.023028291761875153
2040.0,"the impact of new technologies on politics will be profound, with governments using data analytics, machine learning, and other tools to enhance their ability to govern and make decisions.",0.11019457876682281,0.16375339031219482,0.013331782072782516,0.34611189365386963,0.3448787331581116,0.021729638800024986
2040.0,"by 2040, online learning will be the norm for most students, with the vast majority of educational materials and resources available on the internet.",0.027850981801748276,0.3056497275829315,0.01124962791800499,0.5233741402626038,0.12496928125619888,0.0069061992689967155
2040.0,"artificial intelligence will be widely used in education, with ai-powered tutors and adaptive learning systems becoming commonplace.",0.9839392900466919,0.0006546454969793558,0.000704985810443759,0.0036911536008119583,0.010732552036643028,0.0002773837186396122
2040.0,"virtual and augmented reality technologies will be used extensively in education, allowing students to explore virtual worlds and interact with 3d models and simulations.",0.03142978623509407,0.11442292481660843,0.0070955525152385235,0.6159474849700928,0.22255361080169678,0.008550625294446945
2040.0,"traditional classroom environments will become less common, with many schools opting for flexible learning spaces that can be easily reconfigured to meet different needs.",0.017939507961273193,0.0707676112651825,0.005700305104255676,0.6130460500717163,0.28641340136528015,0.00613316148519516
2040.0,"many universities will offer fully remote degree programs, allowing students to earn degrees from anywhere in the world.",0.01085455808788538,0.028560975566506386,0.002971425885334611,0.8978466987609863,0.05769577622413635,0.002070486079901457
2040.0,"collaborative learning and project-based approaches will become more common, with students working in teams to solve complex problems and create innovative solutions.",0.18016177415847778,0.09730642288923264,0.005349350161850452,0.23395772278308868,0.47247055172920227,0.010754214599728584
2040.0,"soft skills such as creativity, critical thinking, and collaboration will be emphasized more than ever, as they become increasingly important in the rapidly changing job market.",0.046118322759866714,0.5348658561706543,0.006145122926682234,0.15628579258918762,0.24024589359760284,0.016339072957634926
2040.0,"there will be a growing focus on experiential learning, with students gaining practical experience through internships, apprenticeships, and other work-based learning programs.",0.03460308536887169,0.07852552831172943,0.011464083567261696,0.7531865239143372,0.11206033825874329,0.010160451754927635
2040.0,"new credentialing systems will emerge, providing alternative pathways for students to demonstrate their knowledge and skills to potential employers.",0.05389232933521271,0.12418071925640106,0.009200671687722206,0.7172728180885315,0.08495701104402542,0.010496494360268116
2040.0,"the use of open educational resources will continue to grow, with more educators and institutions embracing the benefits of sharing and remixing educational materials.",0.06409730017185211,0.8078619241714478,0.006435986142605543,0.08347038924694061,0.03113345056772232,0.007000979967415333
2040.0,"personalized learning will become the norm, with adaptive learning technologies tailoring instruction to meet the unique needs and abilities of each student.",0.03280828148126602,0.28386974334716797,0.012111538089811802,0.5816172361373901,0.07908070087432861,0.010512490756809711
2040.0,"education will become more affordable and accessible, with the rise of free and low-cost educational resources and the increasing availability of scholarships and financial aid.",0.04539605230093002,0.12588661909103394,0.012342406436800957,0.4194008708000183,0.3799072504043579,0.01706678979098797
2040.0,"the lines between k-12 and higher education will blur, with more high schools offering college-level courses and more colleges partnering with k-12 schools to provide early college opportunities.",0.014670299366116524,0.909305214881897,0.004445663653314114,0.042917486280202866,0.02538043074309826,0.0032808398827910423
2040.0,"students will have greater control over their own learning, with self-directed and self-paced learning becoming more common.",0.03784185275435448,0.055860865861177444,0.023238424211740494,0.4028049111366272,0.4689973294734955,0.011256670579314232
2040.0,"the role of teachers will evolve, with educators becoming more facilitators and coaches rather than traditional lecturers.",0.055031053721904755,0.12215786427259445,0.0058891428634524345,0.5067561268806458,0.2989230751991272,0.011242709122598171
2040.0,"social-emotional learning will be given greater emphasis, with schools recognizing the importance of supporting students' mental health and well-being.",0.03954840451478958,0.3533717095851898,0.00929951574653387,0.4996289908885956,0.09025376290082932,0.0078975735232234
2040.0,"education will become more globally focused, with a greater emphasis on international education and cross-cultural competency.",0.004889973439276218,0.9682102799415588,0.0021239386405795813,0.016805751249194145,0.006162884645164013,0.0018071770900860429
2040.0,"there will be a growing emphasis on sustainability education, with more schools incorporating environmental and social responsibility into their curricula.",0.04143349081277847,0.09173863381147385,0.007505844347178936,0.7267730832099915,0.12506839632987976,0.007480491418391466
2040.0,"digital citizenship will be a critical component of education, with students learning how to safely and responsibly navigate the digital world.",0.01556752435863018,0.6438836455345154,0.005868786014616489,0.3154144883155823,0.01605476252734661,0.003210852388292551
2040.0,"education will become more inclusive, with a greater focus on diversity, equity, and inclusion in curriculum and instruction.",0.045310430228710175,0.6915416717529297,0.009323698468506336,0.18492700159549713,0.06154346838593483,0.007353703957051039
2040.0,learning analytics will be used to monitor student progress and provide personalized feedback and support.,0.008864385075867176,0.0448056161403656,0.0024941093288362026,0.06332803517580032,0.8760564923286438,0.004451420158147812
2040.0,"education will become more interdisciplinary, with more programs and courses integrating knowledge and skills from multiple disciplines.",0.09800845384597778,0.5319089293479919,0.015144258737564087,0.2948286235332489,0.056178074330091476,0.003931657876819372
2040.0,"the use of gamification and game-based learning will become more common, engaging students and making learning more fun and interactive.",0.004303769674152136,0.9752416014671326,0.004332478623837233,0.012613187544047832,0.002282525645568967,0.0012264747638255358
2040.0,"online learning communities will become more important, providing students with opportunities to connect and collaborate with peers and mentors from around the world.",0.031982503831386566,0.05880392715334892,0.010263741947710514,0.5939212441444397,0.29651105403900146,0.00851751770824194
2040.0,"the use of micro-credentials and digital badges will grow, providing students with a way to showcase their knowledge and skills to potential employers.",0.037781987339258194,0.18649421632289886,0.010333252139389515,0.6257669925689697,0.13296274840831757,0.006660752464085817
2040.0,"augmented reality and other immersive technologies will transform field trips and other experiential learning activities, providing students with engaging and interactive learning experiences.",0.05188543722033501,0.32055142521858215,0.007230339106172323,0.3401898443698883,0.2610425651073456,0.019100449979305267
2040.0,"there will be a greater emphasis on teaching and learning about emerging technologies such as blockchain, artificial intelligence, and the internet of things.",0.2648072838783264,0.0813102126121521,0.008626261726021767,0.46031108498573303,0.17755679786205292,0.0073883854784071445
2040.0,"education will become more data-driven, with schools and universities using data to inform decision-making and improve outcomes for students.",0.09342924505472183,0.17667526006698608,0.009494037367403507,0.4492831528186798,0.26282641291618347,0.008291969075798988
2050.0,"education is entirely digitalized, and students can learn from anywhere in the world with just an internet connection.",0.08885231614112854,0.5103707909584045,0.014432569965720177,0.2184174656867981,0.1498294174671173,0.018097437918186188
2050.0,"learning is personalized, and each student has an individualized learning plan tailored to their unique strengths and weaknesses.",0.04454195126891136,0.7730675935745239,0.007841946557164192,0.10088800638914108,0.06589788943529129,0.007762627210468054
2050.0,"there is a growing emphasis on the importance of social-emotional learning, and schools now teach students how to develop positive relationships and manage their emotions.",0.06784333288669586,0.328506737947464,0.009345527738332748,0.38128843903541565,0.20042073726654053,0.01259525679051876
2050.0,"the use of artificial intelligence is common in education, helping teachers to analyze student performance and adjust their teaching methods accordingly.",0.05216217786073685,0.762265145778656,0.01853352040052414,0.09775496274232864,0.0639600083231926,0.005324183031916618
2050.0,"augmented reality and virtual reality technology is widely used in classrooms, allowing students to experience simulations and virtual field trips.",0.04241116717457771,0.1418752819299698,0.010187414474785328,0.7144691348075867,0.08350377529859543,0.007553151808679104
2050.0,"there is a renewed focus on vocational and technical education, and schools are working closely with industry partners to prepare students for the workforce.",0.00417014304548502,0.9773588180541992,0.001373889739625156,0.009977268055081367,0.004832079634070396,0.002287904266268015
2050.0,"critical thinking and problem-solving are the primary focus of education, as students are taught to think creatively and independently.",0.04705224558711052,0.795855700969696,0.02402162365615368,0.06054558977484703,0.039872001856565475,0.032652802765369415
2050.0,"learning is more flexible, and students can choose when, where, and how they want to learn.",0.010526275262236595,0.9649026393890381,0.00216622743755579,0.010823738761246204,0.008702661842107773,0.0028783094603568316
2050.0,"learning is lifelong, and adults can continue to acquire new skills and knowledge throughout their lives.",0.04412130266427994,0.2399534434080124,0.006663290783762932,0.4506939947605133,0.25096994638442993,0.0075979651883244514
2050.0,"project-based learning is increasingly popular, allowing students to work on real-world problems and develop practical skills.",0.0008159409044310451,0.0003646232944447547,0.0003293042245786637,0.9962469935417175,0.0020150505006313324,0.000228128454182297
2050.0,educators are using more gamification techniques to make learning fun and engaging for students.,0.03380165994167328,0.22522051632404327,0.005016892682760954,0.22754915058612823,0.5002626776695251,0.008149098604917526
2050.0,"robotics and coding are part of the core curriculum, and students are taught how to build and program robots.",0.017766617238521576,0.8741363286972046,0.00674856174737215,0.047879476100206375,0.04730970412492752,0.006159315351396799
2050.0,"teachers are trained to be mentors and coaches, rather than just instructors, helping students to develop their skills and reach their full potential.",0.012776024639606476,0.5171539783477783,0.004050232004374266,0.41901150345802307,0.043319884687662125,0.003688365686684847
2050.0,"environmental education is a core part of the curriculum, and students are taught about sustainability, climate change, and conservation.",0.029021430760622025,0.8380876779556274,0.004526190925389528,0.059489957988262177,0.05685865879058838,0.012016098015010357
2050.0,"distance learning is the norm, and students can study at their own pace without having to be physically present in a classroom.",0.0363532118499279,0.7153639197349548,0.006702702958136797,0.07916346192359924,0.14765140414237976,0.01476533617824316
2050.0,"learning is collaborative, and students are encouraged to work together to solve problems and share knowledge.",0.026583068072795868,0.02194260060787201,0.004494072869420052,0.8096045851707458,0.13387368619441986,0.0035019689239561558
2050.0,"the use of digital badges and microcredentials is common, allowing students to showcase their skills and knowledge to potential employers.",0.02770227938890457,0.7723264098167419,0.006636759731918573,0.12122780829668045,0.05833807215094566,0.013768653385341167
2050.0,"education is more accessible, and students from all backgrounds have access to high-quality learning resources and opportunities.",0.030627813190221786,0.04259152337908745,0.004577482119202614,0.12262007594108582,0.7880532145500183,0.011529962532222271
2050.0,"learning is adaptive, and the curriculum is tailored to meet the needs of each individual student.",0.039157602936029434,0.49443092942237854,0.008100229315459728,0.1490589678287506,0.2953498065471649,0.01390244159847498
2050.0,"artificial intelligence is used to help teachers grade assignments and provide feedback to students, freeing up more time for teachers to focus on teaching.",0.0061801341362297535,0.9703036546707153,0.011355405673384666,0.009016570635139942,0.0018802653066813946,0.0012640103232115507
2050.0,"there is a growing trend towards home-schooling and unschooling, where parents take a more active role in their children's education.",0.02885368838906288,0.7374564409255981,0.009234271012246609,0.08276450634002686,0.1153152659535408,0.026375889778137207
2050.0,"global citizenship is emphasized, and students are taught about different cultures and perspectives to promote understanding and empathy.",0.039114031940698624,0.13075920939445496,0.014109951443970203,0.37281185388565063,0.4203100800514221,0.022894879803061485
2050.0,"social media is used as a learning tool, with students encouraged to participate in online communities to share knowledge and collaborate with others.",0.09433288872241974,0.7651949524879456,0.009126107208430767,0.09494681656360626,0.03200171887874603,0.004397536162286997
2050.0,"there is a greater emphasis on mental health and wellbeing, with schools providing resources and support to help students manage stress and anxiety.",0.03326985612511635,0.6953346729278564,0.01062385831028223,0.22403617203235626,0.03190542012453079,0.004829932935535908
2050.0,"learning is immersive, and students can experience historical events, scientific phenomena, and cultural experiences in a virtual environment.",0.003978914115577936,0.9802247881889343,0.0019789596553891897,0.01042294129729271,0.0020052939653396606,0.0013890255941078067
2050.0,"the curriculum is more interdisciplinary, with subjects like art, music, and physical education integrated into the core curriculum.",0.9928476810455322,0.0007358446600846946,0.0004500221984926611,0.002940878737717867,0.0026231808587908745,0.0004024118825327605
2050.0,"schools are becoming more environmentally sustainable, with a focus on reducing waste, conserving energy, and using renewable resources.",0.7940393686294556,0.03660186752676964,0.002999559510499239,0.11438731104135513,0.04663309082388878,0.005338867194950581
2050.0,"the use of open educational resources is widespread, making education more affordable and accessible to all.",0.03815785050392151,0.6199735403060913,0.0076094879768788815,0.216783344745636,0.10211390256881714,0.015361846424639225
2050.0,"education is more student-led, with students taking more responsibility for their own learning and being encouraged to explore their own interests.",0.12559744715690613,0.1937626451253891,0.011098707094788551,0.6404467821121216,0.020151494070887566,0.00894290953874588
2050.0,"the use of adaptive learning technology is common, allowing students to progress at their own pace and receive personalized feedback and support.",0.03187544271349907,0.8267531394958496,0.005578755866736174,0.06574857234954834,0.06260231137275696,0.007441686931997538
2050.0,"the world economy has shifted towards sustainable and circular models, leading to new industries and markets for recycled and biodegradable materials.",0.02408870868384838,0.15543285012245178,0.006069710943847895,0.6169930696487427,0.19178809225559235,0.005627528764307499
2050.0,"advances in automation and artificial intelligence have rendered many jobs obsolete, leading to a push for universal basic income and retraining programs for displaced workers.",0.020667096599936485,0.07172323018312454,0.004969791043549776,0.11752527952194214,0.7793996930122375,0.005714921746402979
2050.0,"climate change has forced many countries to invest in renewable energy infrastructure, leading to job growth in the renewable energy sector.",0.037194740027189255,0.05870520696043968,0.005374095868319273,0.49309104681015015,0.39957109093666077,0.006063804496079683
2050.0,"with global aging populations, there is increased demand for healthcare services, leading to new opportunities for medical professionals and health tech companies.",0.20168454945087433,0.058290328830480576,0.005232976283878088,0.6707616448402405,0.05939527228474617,0.004635271616280079
2050.0,"a wave of millennial and gen z entrepreneurs have disrupted traditional business models and created new markets in areas such as alternative finance, digital currencies, and sharing economy platforms.",0.05919674038887024,0.31279316544532776,0.020700285211205482,0.5854597091674805,0.018474463373422623,0.003375579370185733
2050.0,the rise of global competition has led to greater cooperation between countries in forming trade alliances and partnerships.,0.0660179853439331,0.17377108335494995,0.006286232732236385,0.6277596950531006,0.11835990101099014,0.007805080618709326
2050.0,"the growth of the gig economy has led to a new class of workers who are not tied to any one employer, leading to changes in the way employment benefits and protections are structured.",0.01906058005988598,0.8997189402580261,0.00694803474470973,0.06425846368074417,0.008046302013099194,0.001967712538316846
2050.0,"advances in 3d printing have revolutionized manufacturing, leading to the development of new products and the decentralization of manufacturing processes.",0.007519501727074385,0.9702871441841125,0.0019398912554606795,0.012180019170045853,0.00600494584068656,0.0020685247145593166
2050.0,"the decline of brick-and-mortar retail has led to the rise of e-commerce and digital marketplaces, creating new opportunities for online businesses.",0.07212510704994202,0.4841366112232208,0.011622807942330837,0.27322453260421753,0.14332182705402374,0.015569018200039864
2050.0,"the ongoing trend towards urbanization has led to increased investment in smart cities, with companies specializing in technologies such as internet of things, big data, and sensor networks leading the way.",0.0468604601919651,0.6776764988899231,0.04276502504944801,0.20735502243041992,0.016639159992337227,0.008703775703907013
2050.0,"with the continued growth of the global population, there is increased demand for food production, leading to new opportunities in agribusiness and vertical farming.",0.3123161494731903,0.5474165678024292,0.016982482746243477,0.04064754396677017,0.07529531419277191,0.007341965567320585
2050.0,"advances in transportation technology such as electric and autonomous vehicles have led to changes in the way we move goods and people, leading to new job opportunities in these industries.",0.07610411942005157,0.45416194200515747,0.015550135634839535,0.18229524791240692,0.25782185792922974,0.014066736213862896
2050.0,"the rise of the sharing economy has led to changes in the way people use and think about ownership, creating new opportunities for companies involved in car-sharing, bike-sharing, and home-sharing.",0.05794832855463028,0.1450846791267395,0.004736107308417559,0.23174110054969788,0.5409377217292786,0.019552063196897507
2050.0,"with the increasing awareness of mental health, there is a growing demand for professionals and services that address mental wellness, creating new opportunities in the mental health industry.",0.0659838318824768,0.4577878415584564,0.00829289760440588,0.28463006019592285,0.17153164744377136,0.01177374180406332
2050.0,"the continued growth of the esports industry has created new job opportunities in fields such as game design, content creation, and event management.",0.02936452440917492,0.8765800595283508,0.0029034167528152466,0.05734574422240257,0.031205281615257263,0.0026009308639913797
2050.0,"advances in nanotechnology and materials science have led to the development of new products and industries, such as advanced textiles, microelectronics, and smart materials.",0.09243260324001312,0.7211660742759705,0.005526538472622633,0.0941191166639328,0.075193390250206,0.011562229134142399
2050.0,"changes in the way we use and interact with money, such as the rise of digital currencies and decentralized finance, have led to new job opportunities in fintech and related fields.",0.01638091541826725,0.6444721221923828,0.006719131022691727,0.19811636209487915,0.12088757008314133,0.01342389639467001
2050.0,"the growth of the green economy has led to new opportunities in fields such as renewable energy, sustainable agriculture, and conservation.",0.06562023609876633,0.16512654721736908,0.0070587811060249805,0.6887772083282471,0.06740932911634445,0.00600793119519949
2050.0,the ongoing trend towards globalization has led to increased demand for professionals who are skilled in cross-cultural communication and international business.,0.039262041449546814,0.5547385215759277,0.008092821575701237,0.25670725107192993,0.12670013308525085,0.014499192126095295
2050.0,"with the rise of the internet of things and smart homes, there is a growing demand for professionals who can design and install these systems.",0.048500966280698776,0.05115581676363945,0.0055959043093025684,0.8015798330307007,0.08886681497097015,0.004300710745155811
2050.0,"the decline of traditional media has led to the rise of digital media and content creation, creating new opportunities for creatives and entrepreneurs in fields such as podcasting, social media marketing, and influencer marketing.",0.0492650642991066,0.23374882340431213,0.010064407251775265,0.419561505317688,0.27972307801246643,0.007637121714651585
2050.0,"advances in biotechnology have led to new opportunities in fields such as gene editing, biomanufacturing, and personalized medicine.",0.029358593747019768,0.8010342121124268,0.004370047710835934,0.14370031654834747,0.014921842142939568,0.006614954676479101
2050.0,"changes in the way we work, such as the shift towards remote work and flexible schedules, have led to new job opportunities in fields such as virtual collaboration and project management.",0.029864748939871788,0.05586491897702217,0.0022543964441865683,0.860106348991394,0.05003442242741585,0.0018751302268356085
2050.0,"the rise of online education has created new job opportunities in fields such as instructional design, e-learning, and educational technology.",0.05898548290133476,0.18962597846984863,0.015108137391507626,0.5776418447494507,0.15018820762634277,0.008450370281934738
2050.0,"climate change has led to a global shift towards renewable energy sources such as solar, wind, and hydro power.",0.5759855508804321,0.07136247307062149,0.005749304313212633,0.05004407837986946,0.28241851925849915,0.014440102502703667
2050.0,"the use of electric cars has become widespread, significantly reducing carbon emissions from transportation.",0.03734927251935005,0.6756970882415771,0.012934098020195961,0.12147007137537003,0.13411463797092438,0.018434807658195496
2050.0,"the oceans have become more acidic due to increased levels of carbon dioxide in the atmosphere, leading to the extinction of certain marine species.",0.0019404968479648232,0.9932014346122742,0.001020976691506803,0.0023367172107100487,0.0008836686029098928,0.0006168276886455715
2050.0,the demand for plant-based foods has surged due to concerns about the environmental impact of meat production.,0.2744521200656891,0.04314650222659111,0.005909251049160957,0.07246791571378708,0.5917289853096008,0.012295205146074295
2050.0,governments around the world have implemented strict regulations on the use of plastics to reduce waste and pollution.,0.09882201254367828,0.09657467156648636,0.012849467806518078,0.670178234577179,0.11365268379449844,0.007922947406768799
2050.0,"cities have invested in more green spaces, such as parks and community gardens, to combat the effects of urbanization on the environment.",0.012783031910657883,0.07099747657775879,0.005202809814363718,0.4425726532936096,0.46158963441848755,0.006854328326880932
2050.0,biodegradable materials have become the norm in product packaging and building construction.,0.046639151871204376,0.6258136034011841,0.01201446820050478,0.17401938140392303,0.13087107241153717,0.010642360895872116
2050.0,the use of genetically modified organisms (gmos) in agriculture has decreased due to concerns about their impact on the environment and public health.,0.04716368019580841,0.2573554515838623,0.005365729797631502,0.29598110914230347,0.37566983699798584,0.01846417598426342
2050.0,"climate change has led to more frequent and severe natural disasters, including hurricanes, wildfires, and floods.",0.03174246475100517,0.6520663499832153,0.006027691997587681,0.27347397804260254,0.032013993710279465,0.00467552337795496
2050.0,"the melting of polar ice caps has led to rising sea levels, putting many coastal communities at risk of flooding.",0.05233154073357582,0.7039509415626526,0.011973842978477478,0.13283072412014008,0.08996021002531052,0.00895273219794035
2050.0,"the demand for sustainable and ethically sourced products has increased, with consumers willing to pay more for eco-friendly options.",0.0014312677085399628,0.9959681034088135,0.0009521542233414948,0.0008447202853858471,0.0005189718795008957,0.00028466994990594685
2050.0,governments have invested in research and development of carbon capture and storage technologies to mitigate the effects of greenhouse gas emissions.,0.052553899586200714,0.7924324870109558,0.008895034901797771,0.12116695195436478,0.020498894155025482,0.004452669993042946
2050.0,"the world's coral reefs have suffered significant damage due to climate change and pollution, impacting marine biodiversity.",0.04510532692074776,0.16044314205646515,0.0072887311689555645,0.27376219630241394,0.49996447563171387,0.013436125591397285
2050.0,"the adoption of circular economy principles, where waste is minimized and resources are reused, has become more common.",0.07312917709350586,0.5267081260681152,0.011352289468050003,0.28230664134025574,0.09764239192008972,0.008861314505338669
2050.0,"the use of drones for monitoring and mapping of natural habitats has become widespread, allowing for better conservation efforts.",0.11519254744052887,0.2552313804626465,0.011567292734980583,0.48221710324287415,0.12464836239814758,0.011143273673951626
2050.0,the growth of eco-tourism has led to increased efforts to protect and preserve natural environments.,0.011473346501588821,0.9329456686973572,0.003190697869285941,0.02980053424835205,0.018632754683494568,0.003957108128815889
2050.0,"the use of pesticides and other harmful chemicals in agriculture has decreased, with more farmers adopting organic farming practices.",0.028856266289949417,0.7723354697227478,0.005346630699932575,0.15576590597629547,0.03153739497065544,0.006158364005386829
2050.0,governments and companies are investing in large-scale reforestation efforts to combat deforestation and loss of biodiversity.,0.027508821338415146,0.6608876585960388,0.006984582170844078,0.2699677050113678,0.027007032185792923,0.007644185330718756
2050.0,the use of desalination technology has become more common in water-stressed regions to meet growing demand.,0.13471262156963348,0.39887169003486633,0.009304274804890156,0.10476155579090118,0.3248787224292755,0.027471154928207397
2050.0,"climate change has caused shifts in agricultural zones and the emergence of new pests and diseases, posing challenges to food security.",0.04111378267407417,0.8581559062004089,0.006428038701415062,0.04510704427957535,0.045016419142484665,0.004178773146122694
2050.0,"the demand for sustainably sourced timber and other forest products has increased, driving efforts to improve forest management practices.",0.010527261532843113,0.04878168925642967,0.0034043979831039906,0.9095337390899658,0.022391987964510918,0.005360875278711319
2050.0,"the use of green infrastructure, such as green roofs and rain gardens, has become more widespread in urban areas to manage stormwater and improve air quality.",0.07316913455724716,0.1548050194978714,0.014388670213520527,0.5634620189666748,0.18574634194374084,0.008428743109107018
2050.0,the increased use of automation and artificial intelligence in industries has led to concerns about the environmental impact of technology.,0.09772182255983353,0.30583682656288147,0.024566050618886948,0.4834786653518677,0.0840933546423912,0.00430329842492938
2050.0,"the loss of biodiversity has resulted in the disappearance of many plant and animal species, with significant ecological consequences.",0.04441750794649124,0.128373920917511,0.0084120137616992,0.43662041425704956,0.36749550700187683,0.014680543914437294
2050.0,"the need for more sustainable transportation options, such as bike-sharing programs and public transit, has become a priority for many cities.",0.0407039150595665,0.7356550097465515,0.02600078098475933,0.17761410772800446,0.017790257930755615,0.0022358139976859093
2050.0,the creation of wildlife corridors and other habitat connectivity initiatives has become more important to combat habitat fragmentation and loss.,0.04759109020233154,0.7388094067573547,0.006688656285405159,0.07205609232187271,0.1274605393409729,0.007394120562821627
2050.0,"increased public awareness of the importance of the environment has led to more citizen-led initiatives, such as community clean-up efforts and environmental education programs.",0.009988358244299889,0.8353780508041382,0.010377858765423298,0.12131893634796143,0.015509516932070255,0.0074272919446229935
2050.0,carbon pricing policies have been implemented in many countries to incentivize companies to reduce their carbon emissions.,0.017234258353710175,0.28585079312324524,0.017189577221870422,0.6405510306358337,0.035713113844394684,0.003461288521066308
2050.0,the use of drones and other unmanned aerial vehicles (uavs) for conservation efforts has expanded to include monitoring of wildlife and ecosystem health.,0.036844972521066666,0.16460339725017548,0.011269696988165379,0.31221774220466614,0.4589569568634033,0.0161072239279747
2050.0,"advances in technology have led to the development of new materials, such as graphene, that have the potential to revolutionize clean energy and other industries.",0.06245249882340431,0.48279187083244324,0.011490601114928722,0.21432310342788696,0.21109798550605774,0.017843907698988914
2050.0,"a new international treaty is signed, establishing a global carbon tax to address climate change.",0.11406880617141724,0.4020637571811676,0.015017286874353886,0.4115343987941742,0.04969385638833046,0.007621963042765856
2050.0,a major cyberattack disrupts the functioning of democratic institutions in several countries.,0.022895459085702896,0.03798234462738037,0.005333381704986095,0.9116395115852356,0.02057916298508644,0.001570058986544609
2050.0,the european union expands to include several new member states in eastern europe.,0.1836632937192917,0.06574220955371857,0.0055588106624782085,0.07893474400043488,0.6610051989555359,0.005095817148685455
2050.0,"a populist leader is elected in a major western democracy, sparking controversy and protests.",0.04055480659008026,0.5331479907035828,0.007683621719479561,0.2177109271287918,0.1890571266412735,0.011845511384308338
2050.0,the united nations introduces a new mechanism to hold countries accountable for human rights violations.,0.08499395102262497,0.044277213513851166,0.0045384811237454414,0.40147140622138977,0.45740681886672974,0.00731205940246582
2050.0,"a major war breaks out between two world powers, leading to widespread devastation and loss of life.",0.002718046773225069,0.002978837350383401,0.0009663308737799525,0.9794842600822449,0.013140538707375526,0.0007119208457879722
2050.0,a new political party emerges in response to growing concerns about income inequality and economic injustice.,0.04535333067178726,0.16585078835487366,0.011026749387383461,0.6880767941474915,0.08247186988592148,0.007220396772027016
2050.0,the rise of artificial intelligence prompts new debates about the ethics of automation and its impact on labor markets.,0.0369873009622097,0.8878586292266846,0.00554035697132349,0.05686348304152489,0.010150826536118984,0.0025994530878961086
2050.0,"the first mars colony establishes a democratic government, paving the way for extraterrestrial politics.",0.020093310624361038,0.6130691766738892,0.009254437871277332,0.3315749168395996,0.023480219766497612,0.002527989214286208
2050.0,"a major geopolitical shift occurs as china becomes the world's largest economy, surpassing the united states.",0.9614735841751099,0.01120481826364994,0.001958765322342515,0.01601606421172619,0.0066372486762702465,0.0027095433324575424
2050.0,"a number of countries legalize recreational drugs, sparking a debate over drug policy and public health.",0.07242459803819656,0.49846163392066956,0.012002681382000446,0.32716840505599976,0.08038857579231262,0.00955406203866005
2050.0,a coalition of countries forms to address the humanitarian crisis in a war-torn region of the world.,0.29449790716171265,0.14139242470264435,0.007865266874432564,0.4246180057525635,0.12408202141523361,0.007544395048171282
2050.0,a new movement advocating for radical action on climate change sweeps across several countries.,0.08342349529266357,0.25344884395599365,0.009316973388195038,0.4050751328468323,0.23292595148086548,0.015809591859579086
2050.0,a global pandemic leads to the strengthening of international institutions and cooperation on public health.,0.04447329044342041,0.03209973871707916,0.002866675378754735,0.4646475315093994,0.4519878327846527,0.003924967721104622
2050.0,"the united states sees its first female president elected, sparking hope for gender equality and representation.",0.0021122621838003397,0.9896392822265625,0.0010035114828497171,0.0034191200975328684,0.0028117429465055466,0.001014071051031351
2050.0,several countries form a new economic union to challenge the dominance of established players like the united states and china.,0.014290454797446728,0.9538348317146301,0.0028167683631181717,0.017351647838950157,0.009280221536755562,0.002426200546324253
2050.0,"a major peace accord is signed, ending a decades-long conflict in a region of the world.",0.0781295895576477,0.37980368733406067,0.011389927007257938,0.37134844064712524,0.14588972926139832,0.013438563793897629
2050.0,the continued rise of social media leads to new regulations and debates over free speech and disinformation.,0.012594440951943398,0.014991646632552147,0.00185295136179775,0.8863920569419861,0.08137015998363495,0.0027987780049443245
2050.0,a number of countries introduce new measures to address the threat of authoritarianism and protect democratic institutions.,0.05657292902469635,0.16002564132213593,0.008806110359728336,0.6478102207183838,0.11823952198028564,0.008545657619833946
2050.0,the global rise of renewable energy sources leads to a decline in the influence of fossil fuel producers in world politics.,0.2649565637111664,0.042461223900318146,0.007349735125899315,0.4387108087539673,0.24190162122249603,0.004620030988007784
2050.0,the united nations establishes a global tax on wealth to address growing inequality.,0.22023627161979675,0.19954364001750946,0.015133967623114586,0.17801670730113983,0.3368993401527405,0.050170108675956726
2050.0,the widespread adoption of blockchain technology leads to new debates over privacy and decentralization.,0.004303350578993559,0.9758676290512085,0.002352209761738777,0.011549760587513447,0.004757520742714405,0.0011694746790453792
2050.0,a new space race emerges as several countries compete to establish the first permanent lunar base.,0.05976531282067299,0.09520742297172546,0.00612332159653306,0.5590010285377502,0.2698848247528076,0.010018078610301018
2050.0,a major cyberattack on critical infrastructure leads to a crisis of confidence in online security and privacy.,0.027628812938928604,0.025666536763310432,0.014322599396109581,0.5782701969146729,0.34738507866859436,0.006726732011884451
